,author_name,book_average_rating,book_id,book_title,genre_1,genre_2,num_ratings,num_reviews,pages,publish_date,score
17431,Kyra Dune,3.88,17333113,The Silver Catacombs,Childrens,See top shelves…,8,0,119,February 2nd 2013,100
17434,T.S. Hall,4.22,30968579,Sonora and the Scroll of Alexandria,Fantasy,Young Adult,40,11,234,January 1st 2013,200
17438,Lana Krumwiede,4.05,13438525,Archon,Fantasy,Science Fiction,378,46,320,August 1st 2013,379
17445,Sarah Prineas,4.02,9755855,Summerkin,Fantasy,Childrens,1081,106,263,2013,580
17447,Skyla Madi,4.07,17154817,Sun Kissed,Fantasy,Paranormal,644,42,245,2013,666
17449,Rachel McClellan,4.29,16235831,Fractured Soul,Fantasy,Fantasy,303,81,336,February 2013,931
17450,Jessica Therrien,3.98,15733144,Uprising,Fantasy,Fantasy,449,93,384,April 23rd 2013,1266
17455,Cassandra Rose Clarke,3.86,15714476,The Pirate's Wish,Fantasy,Young Adult,10245,1155,330,2013,2233
17464,Joanne Bertin,4.02,253153,The Last Dragonlord,Fantasy,Fantasy,3044,132,471,1998,497
17466,Gillian Bronte Adams,4.3,23263425,Orphan's Song,Fantasy,Christian Fiction,200,80,304,September 23rd 2014,467
17468,Jory Strong,4.0,2266592,Sophie's Dragon,Fantasy,Fantasy,853,20,265,April 2007,471
17479,Cesya MaRae Cuono,3.63,9792199,Elemental Reality,Fantasy,Young Adult,205,70,251,2011,647
17496,Mike Kuykendall,3.78,23168954,Kali: Destroyer of Worlds,Fantasy,Science Fiction,9,3,384,2014,297
17497,Cameo Renae,4.12,16170921,In My Dreams,Fantasy,Young Adult,817,204,242,April 17th 2011,840
17507,Tielle St. Clare,3.83,3214819,Dragon's Prey,Fantasy,Fantasy,398,11,0,March 2007,473
17512,Mina Khan,3.57,18459458,Wildfire,Fantasy,Fantasy,242,72,380,2013,492
17513,Jaime Rush,3.51,17660564,Dragon Mine,Fantasy,Romance,140,32,125,January 1st 2013,481
17515,Dawn Cook,3.93,264147,Hidden Truth,Fantasy,Fantasy,3038,98,359,2002,494
17521,Donna Grant,4.16,15788205,Night's Awakening,Fantasy,Fantasy,2198,92,107,2012,533
17528,Tessa Adams,4.0,10551102,Forbidden Embers,Fantasy,Romance,515,43,302,2011,591
17530,Eden Ashe,4.03,18838102,Dragon's Heart,Fantasy,Fantasy,445,101,198,August 31st 2013,600
17540,Solease M. Barner,3.62,18372547,Draken,Fantasy,Fantasy,743,125,202,September 16th 2013,700
17542,John    Hennessy,3.7,23850929,Dark Winter: The Wicca Circle,Fantasy,Horror,115,39,454,October 9th 2013,598
17544,Katie MacAlister,4.09,11995715,Sparks Fly,Fantasy,Romance,2648,165,326,2012,823
17546,Dana Marie Bell,4.22,10723902,Artistic Vision,Fantasy,Romance,1956,87,347,2011,938
17555,Kristie Cook,4.21,9539767,Purpose,Fantasy,Romance,4591,265,377,December 6th 2010,1057
17556,Michelle Fox,4.08,23123179,Highland Shifters: Paranormal Romance Boxed Set,Fantasy,Romance,638,120,578,September 15th 2014,1300
17558,Allie Burke,3.45,10156959,Violet Midnight,Fantasy,Romance,310,71,154,May 2nd 2011,688
17564,Helen B. Henderson,3.53,20932008,Dragon Destiny,Fantasy,Fantasy,17,3,265,2014,2096
17567,E.D. Walker,3.88,43124898,The Beauty's Beast,Fantasy,Romance,329,39,206,September 6th 2010,189
17571,Alice  Brown,4.2,30056820,Fire & Ice,Fantasy,Paranormal,55,14,155,2014,2848
17572,Vivian Vande Velde,3.66,22918,Tales from the Brothers Grimm and the Sisters Weird,Fantasy,Fantasy,709,71,144,1995,197
17573,Coreene Callahan,4.09,13437141,Fury of Ice,Fantasy,Fantasy,3714,226,430,January 5th 2012,3243
17574,Kevin Rau,3.79,15990970,Gatecrasher,Comics,Fiction,94,2,37,2012,475
17575,Leon Hart,3.92,30008400,The Beauty's Brother,Fantasy,Romance,336,40,224,2016,198
17577,K.M. Johnson-Weider,3.85,12498527,West Pacific Supers: Rising Tide,Comics,Science Fiction,121,7,343,June 29th 2011,477
17578,Tanith Lee,4.04,302176,"Red as Blood, or Tales from the Sisters Grimmer",Fantasy,Short Stories,2294,135,186,January 1st 1983,198
17580,Michael C. Bailey,4.15,21802950,Black Magic Women,Comics,Fantasy,112,11,328,2014,478
17586,Nicole Zoltack,3.88,18588657,Black Hellebore,Fantasy,Fantasy,143,45,241,October 20th 2013,499
17591,David J.  Schwartz,3.25,1991184,Superpowers,Comics,Fantasy,760,106,384,January 1st 2008,570
17593,Ian Thomas Healy,3.87,16234184,Just Cause,Comics,Fantasy,247,28,296,May 31st 2007,565
17595,Matt Myklusch,4.19,11242368,The Accidental Hero,Fantasy,Childrens,5587,364,496,July 17th 2010,582
17598,Chris Anne Wolfe,3.88,10599735,Roses and Thorns: Beauty and the Beast Retold,Fantasy,Lgbt,453,37,187,1994,300
17600,Lisa Jensen,3.14,31019831,Beast: A Tale of Love and Revenge,Fantasy,Retellings,864,327,337,2018,367
17605,Ava Zavora,3.67,18341369,Belle Noir: Tales of Love and Magic,Fantasy,Fiction,24,13,137,June 1st 2013,397
17612,Nancy Holder,3.56,303197,Spirited,Fantasy,Fantasy,2437,137,255,2004,449
17613,Marion G. Harmon,4.19,26228282,Ronin Games,Comics,Fantasy,601,28,288,2015,717
17615,Eric Nixon,4.0,16126022,"Emily Dickinson, Superhero - Vol. 1",Comics,See top shelves…,22,5,501,,691
17623,Christopher   Andrews,3.74,672655,Paranormals,Comics,Science Fiction,149,11,340,2006,765
17624,G.R. Mannering,3.67,17596262,Roses,Fantasy,Retellings,864,181,311,,538
17631,W.R. Gingell,4.23,29481285,Masque,Fantasy,Fantasy,758,173,335,December 16th 2014,596
17633,Paul Tobin,3.92,13570764,Prepare to Die!,Comics,Fantasy,602,88,350,June 1st 2012,848
17636,Merrie Haskell,4.01,9588207,The Princess Curse,Fantasy,Childrens,5342,632,328,September 1st 2011,752
17641,C.T. Phipps,3.94,25696701,The Rules of Supervillainy,Fantasy,Comics,1852,189,242,2015,881
17642,Jeffery H. Haskell,4.26,35264305,Arsenal,Comics,Science Fiction,425,47,196,2017,896
17644,Preston Norton,4.01,25354011,Marrow,Comics,Young Adult,557,55,299,April 1st 2015,899
17645,Kate Avery Ellison,3.64,13155806,The Curse Girl,Fantasy,Young Adult,1378,178,194,2011,863
17649,Serena Valentino,3.66,17428643,The Beast Within: A Tale of Beauty's Prince,Fantasy,Young Adult,8204,1301,215,2014,954
17655,James Maxey,3.61,397756,Nobody Gets the Girl,Comics,Science Fiction,961,76,288,July 7th 2003,935
17657,Kelly Thompson,3.67,16050500,The Girl Who Would Be King,Fantasy,Young Adult,1643,229,368,January 1st 2012,978
17659,Jack Hessey,3.85,11021709,True Hero?,Comics,Science Fiction,54,10,346,July 1st 2011,996
17665,Rob Rogers,3.97,2324416,Devil's Cape,Comics,Fantasy,799,78,416,2008,1150
17669,T. Ellery Hodges,4.05,25422809,The Never Hero,Fantasy,Science Fiction,3249,363,429,January 1st 2014,1089
17682,Jeramey Kraatz,4.14,13549375,The Cloak Society,Fantasy,Childrens,2594,157,288,2012,1454
17683,Kevin Hardman,4.05,17886233,Sensation,Comics,Fantasy,1602,109,206,2013,1643
17689,Chris Strange,3.94,16046025,Don't Be a Hero,Comics,Science Fiction,264,36,372,2012,1863
17690,Jay  Phillips,3.74,17881356,Kingdom of Heroes,Comics,Science Fiction,266,53,325,2013,1992
17691,Michael Scott,4.24,8519822,The Enchantress,Fantasy,Young Adult,35574,2198,513,2012,1126
17696,Richard  Roberts,4.2,20525909,Please Don't Tell My Parents I'm a Supervillain,Fantasy,Young Adult,2952,294,376,February 14th 2014,2935
17703,Drew  Hayes,4.36,17879100,Super Powereds: Year 1,Fantasy,Comics,5163,356,814,February 19th 2013,5128
17729,Diane Wolkstein,4.1,868595,"Inanna, Queen of Heaven and Earth: Her Stories and Hymns from Sumer",Fantasy,History,1238,80,227,January 1st 1983,485
17750,Jennifer Roberson,3.87,662639,Lady of the Forest,Fantasy,Historical,2727,190,608,September 1st 1992,685
17753,Molly Ringle,3.69,17790646,Persephone's Orchard,Fantasy,Fantasy,662,126,370,June 25th 2013,662
17851,Heather Tregaskes,3.97,10593908,Akasha,Fantasy,Young Adult,66,25,361,February 17th 2011,675
17853,Zoe E. Whitten,3.6,6513616,Blood Relations,Fantasy,Paranormal,10,2,185,2009,690
17866,H.P. Mallory,4.1,9550264,Toil and Trouble,Fantasy,Romance,8509,401,270,2010,875
17867,Kait Nolan,3.68,7986984,Forsaken By Shadow,Fantasy,Romance,338,73,165,2010,836
17868,Jess C. Scott,3.51,12448740,The Other Side of Life,Fantasy,Fantasy,77,35,234,January 1st 2011,888
17874,Dawn McCullough-White,3.33,6951353,Cameo the Assassin,Fantasy,Fantasy,221,46,200,July 14th 2009,1186
17877,Rachel  Morgan,3.96,13422043,"The Faerie Guardian, Part I",Fantasy,Young Adult,704,104,55,February 29th 2012,1566
17883,Lori Brighton,3.61,9292763,The Ghost Hunter,Fantasy,Romance,2027,171,291,2010,1727
17890,Daniel Arenson,3.36,9045547,Flaming Dove,Fantasy,Paranormal,292,51,293,2010,2432
17894,Sharde Richardson,3.74,11740889,Watched,Fantasy,Fantasy,213,49,290,May 30th 2011,2914
17895,Devin O'Branagan,3.77,9631964,Witch Hunt,Fantasy,Fantasy,196,46,352,October 1st 1990,3701
17898,R.J. Gonzales,3.72,10767990,Mundahlia,Fantasy,Romance,186,27,352,2011,3921
17996,Michael Siemsen,4.04,35129379,A Warm Place to Call Home,Fantasy,Fantasy,478,80,246,2013,700
17999,Terry  Reid,4.07,22060697,Alchemist (The Four Corners of Santerria),Fantasy,Science Fiction,14,1,359,2012,795
18006,Andrew Lang,4.13,543167,The Violet Fairy Book,Fantasy,Fantasy,1298,36,388,1901,731
18068,S.J. Hollis,4.07,18463070,Bounty Hunter,Fantasy,Science Fiction,88,40,247,2013,190
18075,Eirik Moe Dahll-Larssøn,3.85,25772034,In The Seraphim City,Fantasy,Fantasy,13,7,486,2015,400
18079,J.A. Belfield,4.36,13640234,Make Believe,Fantasy,Fantasy,55,32,169,November 23rd 2012,295
18084,Asher Tensei,4.22,17252321,Mana,Fantasy,Fantasy,50,18,304,2012,400
18085,Nikki Loftin,3.98,12452420,The Sinister Sweetness of Splendid Academy,Childrens,Fantasy,1846,235,305,2012,442
18088,Nalo Hopkinson,3.1,11831627,The Chaos,Fantasy,Young Adult,550,134,256,2012,461
18089,Ridley Pearson,3.91,953260,Disney After Dark,Fantasy,Young Adult,23047,2432,324,June 28th 2004,96
18090,Tamar Hela,4.27,25313505,"Feast Island (Spirit Lake, #1)",Fantasy,See top shelves…,30,11,230,2012,500
18091,Louise Blackwick,4.5,34209372,The Weaver of Odds,Fantasy,See top shelves…,40,17,296,2017,100
18092,Michelle Knudsen,4.07,31625804,The Princess of Trelian,Fantasy,Fantasy,530,52,448,2012,545
18093,Robin Jarvis,4.15,17859267,War in Hagwood,Fantasy,Childrens,20,2,250,2016,100
18094,Jasmine Richards,3.97,11594414,The Book of Wonders,Fantasy,Childrens,1161,134,416,2012,559
18096,Heidi R. Kling,3.77,9515613,Witch's Brew,Fantasy,Young Adult,536,105,342,2012,712
18097,Jeffrey L. Kohanek,4.08,37799327,The Emblem Throne,Fantasy,Young Adult,256,24,292,2016,164
18098,Stefan Bachmann,3.63,13455553,The Peculiar,Fantasy,Science Fiction,3968,704,376,2012,760
18100,Ari Marmell,3.69,11276935,Thief's Covenant,Fantasy,Young Adult,2287,297,273,2012,757
18104,A.M. Manay,4.46,26022957,She Dies at the End,Fantasy,See top shelves…,89,44,446,2015,195
18105,Zoë Marriott,3.87,9741685,Shadows on the Moon,Fantasy,Young Adult,3808,618,464,2011,872
18107,Cameron M. Hayden,4.02,36390016,The Reach Between Worlds,Fantasy,Young Adult,342,44,400,2016,200
18108,C.R. Sedore,3.76,28596314,Fairic Stone,Fantasy,Fantasy,17,12,58,2016,200
18109,Eliza Tilton,4.31,26199938,Crimson Tides,Fantasy,See top shelves…,16,8,214,2016,200
18111,Shari Lambert,3.92,28146512,Borrowed Magic,Fantasy,Young Adult,102,39,287,,230
18112,Julia Mills,3.81,42369059,Her Dragon To Slay,Fantasy,Fantasy,2452,318,165,January 1st 2013,2131
18115,Anne L. Parks,3.88,25725835,Elementals: A Paranormal Urban Fantasy Romance Anthology,Fantasy,Fantasy,34,17,386,2015,2958
18116,L.H. Nicole,4.23,26829269,Relics of Camelot,Fantasy,Romance,44,14,346,2016,300
18121,Catherine Egan,3.64,22400015,Julia Vanishes,Fantasy,Young Adult,1316,326,384,2016,344
18124,Nancy Gideon,4.19,10836896,Seeker of Shadows,Fantasy,Romance,311,41,387,2012,709
18125,Stephanie Rowe,4.37,24487039,Romancing the Paranormal: All New Tales,Fantasy,Romance,498,171,941,2015,14520
18126,J. Keller Ford,3.71,25721483,In the Shadow of the Dragon King,Fantasy,Young Adult,87,44,403,2016,424
18127,Jennifer Anne Davis,3.72,23688067,Rise,Fantasy,Young Adult,478,73,300,2016,364
18128,Terry Spear,3.87,14296667,Savage Hunger,Fantasy,Romance,1602,191,352,2012,770
18129,Becky  Wallace,3.83,25732113,The Skylighter,Fantasy,Young Adult,747,138,422,2016,527
18130,Elle Jasper,3.96,13549869,Black Fallen,Fantasy,Fantasy,723,69,336,2012,800
18134,Amanda Sun,3.27,25502639,Heir to the Sky,Fantasy,Young Adult,1093,212,293,2016,1129
18136,Vicki Pettersson,3.43,12925631,The Taken,Fantasy,Fantasy,2344,410,417,June 4th 2012,957
18137,Shannen Crane Camp,4.05,29962194,Parrish,Fantasy,Romance,219,63,295,September 26th 2015,1000
18143,Amanda  Carlson,3.72,11823873,Full Blooded,Fantasy,Fantasy,5450,648,259,January 1st 2012,1075
18149,Jake Kerr,3.93,23445484,Tommy Black and the Staff of Light,Fantasy,Young Adult,171,27,400,2014,365
18152,Jane Godman,4.29,27239071,Otherworld Protector,Fantasy,Romance,90,20,293,November 19th 2015,1400
18154,Paula Berinstein,4.5,28912565,Amanda Lester and the Blue Peacocks' Secret,Childrens,Young Adult,20,9,362,March 21st 2016,390
18158,James Barlog,4.08,22005734,Minno,Fantasy,Fantasy,48,15,256,November 2nd 2010,400
18161,Morgan Rhodes,4.26,23367261,Crystal Storm,Fantasy,Young Adult,10230,1733,379,2016,5374
18164,Sara Raasch,3.99,28512486,Frost Like Night,Fantasy,Young Adult,9278,1212,496,2016,6076
18165,David Gemmell,4.29,613994,The Legend of Deathwalker,Fantasy,Fiction,6904,89,376,1996,539
18166,Dianne Duvall,4.28,13234487,Phantom Shadows,Fantasy,Romance,5382,310,390,January 1st 2012,2337
18168,Dennis L. McKiernan,3.98,426943,The Eye of the Hunter,Fantasy,Science Fiction Fantasy,1443,32,603,1992,552
18169,J.V. Jones,3.9,29135,The Barbed Coil,Fantasy,Fiction,2273,74,667,1997,562
18175,L.E. Modesitt Jr.,3.95,185197,The Order War,Fantasy,Fiction,7518,82,598,January 1995,690
18176,D.E. Night,4.03,34944590,The Crowns of Croswald,Fantasy,Childrens,797,567,314,2017,900
18177,Janny Wurts,3.75,28660,The Curse of the Mistwraith,Fantasy,Fantasy,4878,230,830,1993,808
18179,D.M. Andrews,3.71,13519964,The Serpent in the Glass,Fantasy,Young Adult,570,80,234,April 10th 2008,1278
18180,G. Norman Lippert,3.78,2548866,James Potter and the Hall of Elders' Crossing,Fantasy,Young Adult,21841,2513,391,by,1484
18181,June M. Pace,4.31,17984619,Benjamin McTish and the Door Through the Grandfather Tree,Fantasy,See top shelves…,39,15,388,,1497
18188,Brooks Benjamin,4.07,22011896,My Seventh-Grade Life in Tights,Childrens,Contemporary,403,135,293,2016,198
18192,Rebecca Harwell,3.84,27409882,The Iron Phoenix,Fantasy,Lgbt,58,13,240,2016,200
18198,Dana Alison Levy,4.0,26109090,The Family Fletcher Takes Rock Island,Childrens,Realistic Fiction,394,102,272,2016,296
18209,M.G. Hennessey,4.2,28371999,The Other Boy,Childrens,Lgbt,1110,250,240,2016,790
18213,Sofia Grey,3.84,17288171,Come to Me,Fantasy,Romance,81,27,39,2013,199
18227,Tara Sim,3.84,25760792,Timekeeper,Fantasy,Young Adult,3237,845,414,2016,8448
18234,Jen Katemi,3.95,15042777,Aphrodite Calling,Fantasy,Fantasy,37,21,53,2012,392
18259,Jennifer Loren,4.17,18333462,The Devil's Son,Fantasy,Romance,1030,73,256,December 22nd 2012,875
18264,D. Rus,4.01,30052225,The Ultimation,Fantasy,Science Fiction,1329,48,197,January 1st 2015,253
18265,Emilyann Girdner,4.02,18813006,The Labyrinth Wall,Fantasy,Young Adult,107,73,305,,500
18267,Michael  Chatfield,4.42,35354355,Stone Raiders' Return,Fantasy,Science Fiction,1133,29,333,2017,255
18269,Marc Secchia,4.11,22428704,Aranya,Fantasy,Fantasy,978,117,454,June 12th 2014,200
18270,J.M.  Richards,3.7,18040004,"Tall, Dark Streak of Lightning",Comics,Romance,92,13,440,,500
18271,J.  Lawrence,3.61,23441598,Inborn,Fantasy,Fantasy,132,18,368,2012,265
18279,Dawna Raver,3.91,17261634,Colour Wielders,Fantasy,New Adult,137,55,381,April 18th 2013,200
18286,Paula Guran,3.58,24524010,Mermaids and Other Mysteries of the Deep,Fantasy,Short Stories,143,27,384,April 19th 2015,345
18287,Scott Robert Scheller,3.87,25272670,Haunted Tree,Fantasy,Fantasy,78,21,361,2015,300
18291,Ted  Sanders,4.17,22535463,The Box and the Dragonfly,Fantasy,Childrens,1022,162,544,2015,365
18294,Nathan Preedy,3.18,18761370,The Beckoning Darkness,Fantasy,See top shelves…,11,1,435,2013,100
18298,J.S. Morin,3.95,17408269,Firehurler,Fantasy,Science Fiction,475,52,542,January 30th 2013,100
18300,R.L. McSterlingthong,3.79,17561160,The Screaming Codpiece,Fantasy,Humor,29,7,108,February 13th 2013,100
18303,Travis Bagwell,4.42,33827079,Catharsis,Fantasy,Science Fiction,6936,570,461,2016,135
18306,Luke Chmilenko,4.29,35192342,Ascend Online,Fantasy,Science Fiction,3500,247,732,2016,139
18308,James A. Hunter,4.17,33412911,Cataclysm,Fantasy,Science Fiction,2341,146,306,2016,144
18310,Vasily Mahanenko,3.73,34903009,The Hour of Pain,Fantasy,See top shelves…,339,18,29,2017,148
18311,Daniel Schinhofen,4.07,34419450,Gamer for Life,Fantasy,Science Fiction,2590,147,403,2017,152
18312,Jen Calonita,3.78,21996359,Flunked,Fantasy,Childrens,4709,799,256,2015,441
18315,Tricia Springstubb,3.74,22328530,Moonpenny Island,Childrens,Realistic Fiction,419,108,304,February 1st 2015,448
18317,Kerri Cuevas,3.61,17156824,Deadly Kisses,Fantasy,Romance,132,63,265,February 13th 2013,296
18318,Kristen Britain,4.28,22395433,Firebrand,Fantasy,Fantasy,3035,353,784,March 7th 2017,388
18319,Lisa Rosenbecker,4.2,26242618,Arya & Finn - Im Sonnenlicht,Fantasy,See top shelves…,94,33,333,October 16th 2015,464
18320,Daman,4.41,35445744,Scion of Raizel (The Divine Elements Book 3),Fantasy,Action,346,17,358,2017,185
18324,Ana Salote,4.56,25888743,Oy Yew,Fantasy,Fiction,36,21,231,,298
18328,Claire North,3.37,31408829,The End of the Day,Fantasy,Fiction,2312,497,432,2017,441
18330,Nicholas Eames,4.36,30841984,Kings of the Wyld,Fantasy,Fiction,12381,2199,544,2017,192
18332,Theodora Goss,3.8,34728925,The Strange Case of the Alchemist's Daughter,Fantasy,Mystery,8126,1533,402,2017,463
18335,Paul S. Kemp,4.13,18594646,A Conversation in Blood,Fantasy,Science Fiction Fantasy,292,57,288,2017,486
18336,Jacob L. White,4.83,36605670,Grassin,Fantasy,Romance,12,7,356,2018,199
18338,Ellie Williams,4.88,16140332,"A Broken Paradise Series: Chasing Fears: A Written Biblical Affiliation of Awen Morgan, 'The First'",Fantasy,See top shelves…,17,6,596,September 24th 2012,368
18339,Sybrina Durant,4.71,43265889,Journey To Osm,Fantasy,Fantasy,7,3,259,2018,200
18340,MarcyKate Connolly,3.79,16181516,Monstrous,Fantasy,Childrens,1725,410,432,February 1st 2015,644
18341,Nnedi Okorafor,4.27,18746776,Akata Warrior,Fantasy,Young Adult,3255,449,496,2017,527
18348,James A. Moore,3.67,30091182,The Last Sacrifice,Fantasy,Horror,190,30,329,2017,547
18350,Amy Bearce,3.95,25017130,Fairy Keeper,Fantasy,Young Adult,432,164,238,2015,726
18355,Charlie Fletcher,4.16,29570122,The Remnant,Fantasy,Fantasy,315,38,400,2017,564
18356,Melissa McPhail,4.17,23911680,Cephrael's Hand,Fantasy,Fantasy,2293,238,654,2010,473
18358,Brad Abraham,3.5,31450773,Magicians Impossible,Fantasy,Fantasy,930,171,393,2017,573
18363,Christina Mobley,4.14,17370750,Elementris,Fantasy,Fantasy,77,34,374,2012,567
18364,Aliette de Bodard,4.0,27693272,The House of Binding Thorns,Fantasy,Fiction,540,131,320,2017,665
18365,Andy Gavin,3.91,16277039,Untimed,Fantasy,Science Fiction,668,213,325,2012,584
18367,Mishell Baker,4.01,29850681,Phantom Pains,Fantasy,Fantasy,1112,162,416,2017,737
18376,Chris Abouzeid,3.43,547847,Anatopsis,Fantasy,Young Adult,366,58,336,February 24th 2006,661
18379,T.C. Squires,4.27,17566003,"Shattered Advances (The Struggle for Probana, #1)",Fantasy,Science Fiction Fantasy,11,7,305,2013,296
18384,Marie Brennan,4.39,29939027,Within the Sanctuary of Wings,Fantasy,Fantasy,2352,399,352,2017,941
18393,Frances Hardinge,3.86,23592175,The Lie Tree,Fantasy,Young Adult,15794,2640,410,March 7th 2015,289
18394,Kelly Anne Blount,3.9,16421118,Grishma,Fantasy,Young Adult,219,78,307,March 3rd 2013,1063
18411,Farah Cook,4.25,35488914,City of Vikings,Fantasy,Young Adult,226,67,278,2017,596
18418,Jonathan Yanez,3.73,17350387,The Beast Within,Fantasy,Fantasy,481,57,246,2013,4666
18422,Taran Matharu,4.13,22297138,The Novice,Fantasy,Young Adult,18868,2221,398,2015,3177
18428,Luke Scull,4.0,25893966,Dead Man's Steel,Fantasy,Fiction,1523,123,448,December 1st 2016,1740
18433,S.G. Night,4.13,21937625,Attrition: the First Act of Penance,Fantasy,Fantasy,713,66,586,August 27th 2013,1198
18438,Mitchell Hogan,3.96,25143052,A Crucible of Souls,Fantasy,Fantasy,6541,420,560,July 1st 2013,1266
18440,James Islington,4.15,22878967,The Shadow of What Was Lost,Fantasy,Fantasy,15807,1316,602,August 3rd 2014,1480
18441,Brian Staveley,4.14,17910124,The Emperor's Blades,Fantasy,Fantasy,29031,2190,480,2014,1632
18444,Robert Holdstock,3.82,126192,Mythago Wood,Fantasy,Fiction,7520,602,215,by,485
18449,Aleron Kong,4.36,34234731,The Land: Catacombs,Fantasy,Fantasy,6134,175,391,2016,3164
18467,Patricia Burroughs,3.92,20747269,This Crumbling Pageant,Fantasy,Romance,303,93,606,April 29th 2014,697
18471,Scott Bury,3.47,13108146,The Bones of the Earth,Fantasy,Historical,96,27,858,November 19th 2011,100
18472,Gary R. Henry,3.94,15710353,American Goddesses,Comics,Action,71,35,278,2012,584
18483,Janeal Falor,4.25,36051946,Death's Betrayal,Fantasy,Young Adult,36,7,254,2017,93
18486,Douglas Nicholas,3.89,30753839,Three Queens in Erin: A Novel,Fantasy,Historical,46,3,304,2017,94
18488,Erin Hunter,4.06,13455534,The Empty City,Fantasy,Animals,4463,335,275,2012,293
18490,Peter  Newman,4.2,32841039,The Seven,Fantasy,Fiction,674,76,464,2017,95
18496,Dave Duncan,3.84,30215481,Portal of a Thousand Worlds,Fantasy,Historical,179,54,482,2017,95
18499,John R. Erickson,4.06,180584,The Original Adventures of Hank the Cowdog,Childrens,Fiction,4316,409,144,1980,332
18501,Jeff Wheeler,4.47,33401177,The Silent Shield,Fantasy,Fiction,5948,257,320,2017,96
18502,Michael  Johnston,3.67,31702788,Soleri,Fantasy,Fiction,273,67,368,2017,98
18505,Ausma Zehanat Khan,3.26,34017058,The Bloodprint,Fantasy,Fiction,337,117,448,2017,98
18510,Marshall Ryan Maresca,4.0,29097931,The Holver Alley Crew,Fantasy,Fantasy,215,36,352,2017,99
18511,A.J.   Smith,4.13,22845294,The Red Prince,Fantasy,Fiction,513,28,501,July 1st 2015,98
18518,David Hair,3.98,29355557,Empress of the Fall,Fantasy,Fantasy,207,25,688,2017,100
18523,Jo Spurrier,3.87,13092515,Winter Be My Shield,Fantasy,Fiction,814,125,464,2012,100
18531,Bradley P. Beaulieu,4.19,30212517,With Blood Upon the Sand,Fantasy,Fantasy,1692,150,662,2017,173
18539,G. Akella,4.06,26807830,Patch 17,Fantasy,Fantasy,1872,66,318,2015,196
18557,Fonda Lee,3.99,43587154,Jade City,Fantasy,Fantasy,3202,775,498,2017,200
18560,A.C. Cobble,4.14,32765205,Benjamin Ashwood,Fantasy,Fantasy,2259,140,324,2016,200
18561,Margaret Weis,3.92,29959002,Spymaster,Fantasy,Science Fiction,193,41,480,2017,258
18567,Myke Cole,3.73,35018914,The Armored Saint,Fantasy,Fiction,2536,519,200,2018,272
18569,G.E.F. Neilson,4.34,23524087,Nathaniel's 1st Adventure,Childrens,Science Fiction,41,22,332,June 14th 1,587
18580,Daniel M. Ford,4.35,32713811,Stillbright,Fantasy,Fiction,297,24,525,2017,300
18582,K.M. McKinley,3.92,22033888,The City of Ice,Fantasy,Fantasy,103,27,400,2016,388
18593,Dan  Allen,3.96,27220482,Fall of the Dragon Prince,Fantasy,Fantasy,49,24,378,2017,571
18600,Pamela S. Turner,4.35,71023,Hachiko: The True Story of a Loyal Dog,Childrens,Cultural,657,98,32,2004,861
18602,Jon Skovron,4.15,29877824,Bane and Shadow,Fantasy,Fantasy,755,94,416,February 23rd 2017,576
18610,Ian C. Esslemont,4.54,29937916,Deadhouse Landing,Fantasy,Fantasy,1651,146,400,2017,1148
18622,Sebastien de Castell,4.48,30317594,Tyrant's Throne,Fantasy,Fantasy,3098,412,608,2017,2056
18647,Susan Cooper,4.29,11306,The Dark Is Rising Sequence,Fantasy,Young Adult,13921,669,1148,1984,1378
18682,Airicka Phoenix,3.74,17725095,Octavian's Undoing,Fantasy,Romance,1812,130,576,2013,2007
18702,Laurice Elehwany Molinari,4.37,21816725,Pillars of Fire,Fantasy,Christian,49,8,368,December 23rd 2014,99
18703,Kylie Chan,4.08,16652754,Black Jade,Fantasy,Fantasy,523,46,544,April 26th 2016,99
18704,K.D. McQuain,4.14,31821224,AMYM: The Mamluk Who Defied Death,Fantasy,Historical,14,6,153,2016,100
18705,Sharon Kay,4.47,27886325,Assassin's Kiss,Fantasy,Romance,101,49,302,2016,100
18708,Erin Kellison,4.17,25430503,Shadow Touched,Fantasy,See top shelves…,54,37,336,2016,197
18709,Melissa F. Olson,4.26,28496524,Boundary Born,Fantasy,Fantasy,3828,249,290,2016,274
18710,Tracey   Martin,4.53,27304321,Misery Happens,Fantasy,Paranormal,19,8,354,2016,289
18711,N.J. Walters,4.18,26816011,Wolf on the Hunt,Fantasy,Paranormal,302,41,264,2016,362
18712,Sara  Humphreys,4.09,25391368,"The Good, the Bad, and the Vampire",Fantasy,Romance,347,95,320,2016,371
18716,J.C. Nelson,3.67,25716620,The Reburialists,Fantasy,Horror,157,45,416,2016,562
18717,Kristi Charish,3.88,26109041,The Voodoo Killings,Fantasy,Fantasy,620,170,352,2016,589
18718,Pippa DaCosta,3.88,28869682,Chaos Rises,Fantasy,Fantasy,521,118,288,2016,589
18719,Paige Tyler,4.06,26138446,Her Fierce Warrior,Fantasy,Romance,802,154,320,2016,725
18720,Deborah Blake,4.07,26028986,Wickedly Ever After,Fantasy,Fantasy,484,55,66,2016,807
18721,Yasmine Galenorn,4.35,18072615,Darkness Raging,Fantasy,Fantasy,850,82,276,2016,1306
